#
#       Peak Name  Overlap_group
#   I27CD1-I27QD1             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000    12.841     0.287
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2831572e+01  1.2333043e-04 
# w1(Hz)        1.8498675e+01  5.3486859e-02 
# g1           -1.1384215e+00  2.9835710e-03 
# f02(ppm)      2.8623396e-01  8.3170367e-05 
# w2(Hz)        4.6507732e+01  2.5761005e-01 
# g2            1.1090889e-01  1.2873633e-02 
############################################
#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.7504449e+05  1.2493262e+03
   1.000e+00    5.6641276e+04  1.0140219e+03
   4.000e+01    1.2132186e+05  1.1187993e+03
   2.000e+00    7.4054455e+04  1.0355789e+03
   3.000e+01    1.2143374e+05  1.1190350e+03
   3.000e+00    8.7108659e+04  1.0551153e+03
   2.000e+01    1.1887432e+05  1.1136869e+03
   4.000e+00    9.8508057e+04  1.0744054e+03
   1.600e+01    1.1872680e+05  1.1133814e+03
   5.000e+00    1.0366852e+05  1.0837907e+03
   1.400e+01    1.1842389e+05  1.1127549e+03
   6.000e+00    1.0866689e+05  1.0932552e+03
   1.200e+01    1.1678059e+05  1.1093781e+03
   7.000e+00    1.1171656e+05  1.0992066e+03
   1.000e+01    1.1580165e+05  1.1073840e+03
   8.000e+00    1.1336464e+05  1.1024776e+03
   2.000e+00    7.4077955e+04  1.0356115e+03
   3.000e+01    1.2073131e+05  1.1175584e+03
