#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    6.1976370e+04  1.4053015e+02
   3.600e+01    2.1312706e+04  8.3926003e+01
   1.000e+00    2.0508886e+04  8.3170487e+01
   3.300e+01    2.0750022e+04  8.3395900e+01
   2.000e+00    2.0665147e+04  8.3317156e+01
   3.000e+01    2.0998777e+04  8.3629357e+01
   3.000e+00    2.0541242e+04  8.3202332e+01
   2.700e+01    2.0884403e+04  8.3520434e+01
   4.000e+00    2.0287147e+04  8.2967813e+01
   2.400e+01    2.0832174e+04  8.3473369e+01
   6.000e+00    2.0034085e+04  8.2736712e+01
   2.100e+01    2.0640805e+04  8.3292578e+01
   8.000e+00    2.0692426e+04  8.3339592e+01
   1.800e+01    2.0895480e+04  8.3529055e+01
   1.000e+01    2.0391257e+04  8.3062183e+01
   1.600e+01    2.0537033e+04  8.3201742e+01
   1.200e+01    2.0727735e+04  8.3374477e+01
   1.400e+01    2.0627683e+04  8.3283182e+01
   8.000e+00    2.0762433e+04  8.3405475e+01
   2.400e+01    2.0678604e+04  8.3326609e+01
